GEOID,location,name,estimate,moe,label,concept,geography
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_003,676,540,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_004,38,47,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_005,38,47,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_010,55,47,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_011,55,47,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_019,12,18,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_020,12,20,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510121200,Census Tract 1212; St. Louis city; Missouri,B08301_021,41,44,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_001,2002,381,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_002,1562,307,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_003,1510,297,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_004,52,63,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_005,52,63,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_010,43,45,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_011,43,45,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_018,105,137,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_019,61,53,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510123100,Census Tract 1231; St. Louis city; Missouri,B08301_021,231,149,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_001,1772,597,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_002,1248,455,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_003,1229,456,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_004,19,23,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_005,19,23,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_010,104,72,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_011,74,69,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_012,8,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_014,22,37,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_019,221,180,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_020,17,23,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510123200,Census Tract 1232; St. Louis city; Missouri,B08301_021,182,74,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_001,1831,164,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_002,1621,189,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_003,1465,203,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_004,156,76,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_005,143,74,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_006,13,22,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_010,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_011,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_019,63,47,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510123300,Census Tract 1233; St. Louis city; Missouri,B08301_021,147,54,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_001,1620,463,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_002,1035,405,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_003,918,387,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_004,117,94,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_005,107,94,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_006,10,18,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_010,149,100,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_011,149,100,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_017,15,23,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_019,85,84,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_020,25,38,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510124100,Census Tract 1241; St. Louis city; Missouri,B08301_021,311,125,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_001,2054,442,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_002,1310,355,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_003,1144,309,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_004,166,110,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_005,134,104,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_006,32,35,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_010,342,201,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_011,342,201,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_016,10,16,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_019,190,260,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_020,7,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510124200,Census Tract 1242; St. Louis city; Missouri,B08301_021,195,149,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_001,1905,257,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_002,1575,228,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_003,1488,254,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_004,87,67,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_005,60,56,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_006,27,35,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_010,45,62,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_011,45,62,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_018,45,43,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_019,25,29,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_020,10,20,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510124300,Census Tract 1243; St. Louis city; Missouri,B08301_021,205,112,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_001,669,131,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_002,455,117,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_003,384,106,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_004,71,53,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_005,48,42,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_006,23,36,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510124600,Census Tract 1246; St. Louis city; Missouri,B08301_010,127,62,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
