"","GEOID","location","name","estimate","moe","label","concept","geography"
"2993","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_011",7,11,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"2994","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_012",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"2995","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"2996","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"2997","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"2998","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"2999","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3000","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3001","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_019",0,12,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"3002","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_020",23,31,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"3003","295101123002","Block Group 2; Census Tract 1123; St. Louis city; Missouri","B08301_021",0,12,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"3004","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_001",141,79,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"3005","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_002",80,64,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"3006","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_003",80,64,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"3007","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_004",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"3008","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_005",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3009","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_006",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3010","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3011","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3012","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3013","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_010",8,19,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"3014","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_011",8,19,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"3015","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_012",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"3016","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"3017","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"3018","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"3019","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"3020","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3021","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3022","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_019",17,26,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"3023","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_020",0,12,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"3024","295101123003","Block Group 3; Census Tract 1123; St. Louis city; Missouri","B08301_021",36,44,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"3025","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_001",519,273,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"3026","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_002",434,268,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"3027","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_003",434,268,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"3028","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_004",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"3029","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_005",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3030","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_006",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3031","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3032","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3033","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3034","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_010",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"3035","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_011",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"3036","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_012",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"3037","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"3038","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"3039","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"3040","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"3041","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3042","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_018",33,41,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3043","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_019",16,19,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"3044","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_020",0,12,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"3045","295101124001","Block Group 1; Census Tract 1124; St. Louis city; Missouri","B08301_021",36,36,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"3046","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_001",970,224,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"3047","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_002",555,154,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"3048","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_003",482,146,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"3049","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_004",73,62,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"3050","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_005",58,54,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3051","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_006",15,26,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3052","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3053","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3054","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3055","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_010",43,51,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"3056","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_011",20,33,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"3057","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_012",23,38,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"3058","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"3059","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"3060","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"3061","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"3062","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3063","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"3064","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_019",67,36,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"3065","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_020",0,12,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"3066","295101124002","Block Group 2; Census Tract 1124; St. Louis city; Missouri","B08301_021",305,162,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"3067","295101124003","Block Group 3; Census Tract 1124; St. Louis city; Missouri","B08301_001",907,225,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"3068","295101124003","Block Group 3; Census Tract 1124; St. Louis city; Missouri","B08301_002",385,174,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"3069","295101124003","Block Group 3; Census Tract 1124; St. Louis city; Missouri","B08301_003",385,174,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"3070","295101124003","Block Group 3; Census Tract 1124; St. Louis city; Missouri","B08301_004",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"3071","295101124003","Block Group 3; Census Tract 1124; St. Louis city; Missouri","B08301_005",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"3072","295101124003","Block Group 3; Census Tract 1124; St. Louis city; Missouri","B08301_006",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
